date,area,average_price,code,houses_sold,no_of_crimes
11/1/2017,hackney,561529,E09000012,167,2606
12/1/2017,hackney,557025,E09000012,269,2352
1/1/2018,hackney,551719,E09000012,171,2454
2/1/2018,hackney,553682,E09000012,142,2134
3/1/2018,hackney,533507,E09000012,138,2329
4/1/2018,hackney,529850,E09000012,141,2497
5/1/2018,hackney,540775,E09000012,154,2702
6/1/2018,hackney,552611,E09000012,177,2574
7/1/2018,hackney,553833,E09000012,203,2749
8/1/2018,hackney,544979,E09000012,239,2625
9/1/2018,hackney,537611,E09000012,202,2684
10/1/2018,hackney,545516,E09000012,148,2882
11/1/2018,hackney,543467,E09000012,141,2878
12/1/2018,hackney,548135,E09000012,142,2739
1/1/2019,hackney,527573,E09000012,155,2719
2/1/2019,hackney,532875,E09000012,171,2526
3/1/2019,hackney,556213,E09000012,203,2882
4/1/2019,hackney,572994,E09000012,130,2852
5/1/2019,hackney,563073,E09000012,137,2909
6/1/2019,hackney,549879,E09000012,108,2831
7/1/2019,hackney,558792,E09000012,216,3314
8/1/2019,hackney,570665,E09000012,180,3027
9/1/2019,hackney,575846,E09000012,134,2954
10/1/2019,hackney,569477,E09000012,165,2927
11/1/2019,hackney,562039,E09000012,132,2788
12/1/2019,hackney,556680,E09000012,,2680
1/1/2020,hackney,571882,E09000012,,2753
1/1/1995,hammersmith and fulham,124903,E09000013,227,
2/1/1995,hammersmith and fulham,122088,E09000013,185,
3/1/1995,hammersmith and fulham,120636,E09000013,265,
4/1/1995,hammersmith and fulham,121425,E09000013,258,
5/1/1995,hammersmith and fulham,124434,E09000013,233,
6/1/1995,hammersmith and fulham,126175,E09000013,291,
7/1/1995,hammersmith and fulham,124382,E09000013,226,
8/1/1995,hammersmith and fulham,123625,E09000013,298,
9/1/1995,hammersmith and fulham,123094,E09000013,249,
10/1/1995,hammersmith and fulham,123443,E09000013,235,
11/1/1995,hammersmith and fulham,121930,E09000013,208,
12/1/1995,hammersmith and fulham,122723,E09000013,247,
1/1/1996,hammersmith and fulham,126914,E09000013,205,
2/1/1996,hammersmith and fulham,129463,E09000013,191,
3/1/1996,hammersmith and fulham,134457,E09000013,290,
4/1/1996,hammersmith and fulham,131884,E09000013,284,
5/1/1996,hammersmith and fulham,130970,E09000013,322,
6/1/1996,hammersmith and fulham,128464,E09000013,307,
7/1/1996,hammersmith and fulham,131196,E09000013,360,
8/1/1996,hammersmith and fulham,133758,E09000013,381,
9/1/1996,hammersmith and fulham,133458,E09000013,387,
10/1/1996,hammersmith and fulham,133292,E09000013,386,
11/1/1996,hammersmith and fulham,133748,E09000013,385,
12/1/1996,hammersmith and fulham,136940,E09000013,402,
1/1/1997,hammersmith and fulham,138214,E09000013,307,
2/1/1997,hammersmith and fulham,137049,E09000013,258,
3/1/1997,hammersmith and fulham,136633,E09000013,281,
4/1/1997,hammersmith and fulham,139932,E09000013,364,
5/1/1997,hammersmith and fulham,146514,E09000013,360,
6/1/1997,hammersmith and fulham,151782,E09000013,380,
7/1/1997,hammersmith and fulham,153057,E09000013,407,
8/1/1997,hammersmith and fulham,158848,E09000013,373,
9/1/1997,hammersmith and fulham,163909,E09000013,368,
10/1/1997,hammersmith and fulham,166851,E09000013,356,
11/1/1997,hammersmith and fulham,164070,E09000013,288,
12/1/1997,hammersmith and fulham,163820,E09000013,335,
1/1/1998,hammersmith and fulham,168222,E09000013,220,
2/1/1998,hammersmith and fulham,172034,E09000013,224,
3/1/1998,hammersmith and fulham,174468,E09000013,311,
4/1/1998,hammersmith and fulham,175880,E09000013,312,
5/1/1998,hammersmith and fulham,173620,E09000013,324,
6/1/1998,hammersmith and fulham,173110,E09000013,340,
7/1/1998,hammersmith and fulham,176248,E09000013,394,
8/1/1998,hammersmith and fulham,182846,E09000013,280,
9/1/1998,hammersmith and fulham,183796,E09000013,353,
10/1/1998,hammersmith and fulham,177413,E09000013,255,
11/1/1998,hammersmith and fulham,174444,E09000013,212,
12/1/1998,hammersmith and fulham,172011,E09000013,266,
1/1/1999,hammersmith and fulham,178179,E09000013,198,
2/1/1999,hammersmith and fulham,177830,E09000013,191,
3/1/1999,hammersmith and fulham,181256,E09000013,278,
4/1/1999,hammersmith and fulham,183111,E09000013,330,
5/1/1999,hammersmith and fulham,188009,E09000013,302,
6/1/1999,hammersmith and fulham,194147,E09000013,372,
7/1/1999,hammersmith and fulham,200248,E09000013,510,
8/1/1999,hammersmith and fulham,206929,E09000013,421,
9/1/1999,hammersmith and fulham,212565,E09000013,439,
10/1/1999,hammersmith and fulham,215275,E09000013,413,
11/1/1999,hammersmith and fulham,221982,E09000013,381,
12/1/1999,hammersmith and fulham,227285,E09000013,367,
1/1/2000,hammersmith and fulham,229465,E09000013,302,
2/1/2000,hammersmith and fulham,229606,E09000013,270,
3/1/2000,hammersmith and fulham,233873,E09000013,393,
4/1/2000,hammersmith and fulham,244244,E09000013,360,
5/1/2000,hammersmith and fulham,246593,E09000013,317,
6/1/2000,hammersmith and fulham,245884,E09000013,319,
7/1/2000,hammersmith and fulham,244307,E09000013,263,
8/1/2000,hammersmith and fulham,256550,E09000013,290,
9/1/2000,hammersmith and fulham,257847,E09000013,288,
10/1/2000,hammersmith and fulham,260127,E09000013,227,
11/1/2000,hammersmith and fulham,256594,E09000013,240,
12/1/2000,hammersmith and fulham,262106,E09000013,255,
1/1/2001,hammersmith and fulham,259723,E09000013,253,2234
2/1/2001,hammersmith and fulham,262334,E09000013,222,2130
3/1/2001,hammersmith and fulham,261777,E09000013,271,2440
4/1/2001,hammersmith and fulham,266792,E09000013,306,2385
5/1/2001,hammersmith and fulham,266686,E09000013,305,2645
6/1/2001,hammersmith and fulham,273159,E09000013,357,2329
7/1/2001,hammersmith and fulham,277209,E09000013,354,2276
8/1/2001,hammersmith and fulham,283705,E09000013,415,2196
9/1/2001,hammersmith and fulham,280671,E09000013,302,2065
10/1/2001,hammersmith and fulham,278128,E09000013,289,2262
11/1/2001,hammersmith and fulham,275412,E09000013,312,2238
12/1/2001,hammersmith and fulham,277431,E09000013,206,1932
1/1/2002,hammersmith and fulham,280576,E09000013,227,2140
2/1/2002,hammersmith and fulham,278990,E09000013,229,1868
3/1/2002,hammersmith and fulham,278959,E09000013,313,2216
4/1/2002,hammersmith and fulham,284501,E09000013,315,2184
5/1/2002,hammersmith and fulham,293491,E09000013,456,2288
6/1/2002,hammersmith and fulham,302987,E09000013,317,2148
7/1/2002,hammersmith and fulham,314411,E09000013,449,2215
8/1/2002,hammersmith and fulham,317689,E09000013,387,2125
9/1/2002,hammersmith and fulham,320564,E09000013,343,2242
10/1/2002,hammersmith and fulham,315646,E09000013,313,2361
11/1/2002,hammersmith and fulham,319143,E09000013,314,2267
12/1/2002,hammersmith and fulham,322552,E09000013,282,1934
1/1/2003,hammersmith and fulham,329178,E09000013,223,2245
2/1/2003,hammersmith and fulham,321415,E09000013,218,2004
3/1/2003,hammersmith and fulham,316027,E09000013,207,2272
4/1/2003,hammersmith and fulham,301625,E09000013,213,2158
5/1/2003,hammersmith and fulham,307257,E09000013,215,2384
6/1/2003,hammersmith and fulham,309347,E09000013,286,2288
7/1/2003,hammersmith and fulham,321781,E09000013,321,2222
8/1/2003,hammersmith and fulham,322322,E09000013,367,2125
9/1/2003,hammersmith and fulham,321219,E09000013,347,2083
10/1/2003,hammersmith and fulham,319898,E09000013,331,2184
11/1/2003,hammersmith and fulham,324283,E09000013,321,2086
12/1/2003,hammersmith and fulham,331317,E09000013,283,1856
1/1/2004,hammersmith and fulham,328761,E09000013,306,1954
2/1/2004,hammersmith and fulham,327738,E09000013,276,1940
3/1/2004,hammersmith and fulham,331533,E09000013,336,2268
4/1/2004,hammersmith and fulham,340684,E09000013,359,2088
5/1/2004,hammersmith and fulham,347520,E09000013,317,2283
6/1/2004,hammersmith and fulham,349700,E09000013,345,2219
7/1/2004,hammersmith and fulham,355963,E09000013,408,2346
8/1/2004,hammersmith and fulham,358497,E09000013,337,2077
9/1/2004,hammersmith and fulham,357918,E09000013,299,2087
10/1/2004,hammersmith and fulham,348945,E09000013,253,2065
11/1/2004,hammersmith and fulham,338637,E09000013,225,2054
12/1/2004,hammersmith and fulham,334676,E09000013,231,1867
1/1/2005,hammersmith and fulham,336816,E09000013,196,1927
2/1/2005,hammersmith and fulham,346280,E09000013,160,1654
3/1/2005,hammersmith and fulham,349363,E09000013,214,2005
4/1/2005,hammersmith and fulham,362157,E09000013,263,1805
5/1/2005,hammersmith and fulham,360542,E09000013,260,1999
6/1/2005,hammersmith and fulham,369193,E09000013,282,1879
7/1/2005,hammersmith and fulham,369952,E09000013,337,1884
8/1/2005,hammersmith and fulham,379162,E09000013,329,1819
9/1/2005,hammersmith and fulham,374904,E09000013,316,2029
10/1/2005,hammersmith and fulham,368196,E09000013,274,2304
11/1/2005,hammersmith and fulham,367354,E09000013,269,2074
12/1/2005,hammersmith and fulham,366988,E09000013,289,1822
1/1/2006,hammersmith and fulham,374797,E09000013,266,2015
2/1/2006,hammersmith and fulham,367483,E09000013,240,1783
3/1/2006,hammersmith and fulham,378032,E09000013,326,2067
4/1/2006,hammersmith and fulham,381058,E09000013,341,2009
5/1/2006,hammersmith and fulham,394582,E09000013,336,2127
6/1/2006,hammersmith and fulham,401934,E09000013,416,2074
7/1/2006,hammersmith and fulham,409231,E09000013,413,1979
8/1/2006,hammersmith and fulham,414495,E09000013,407,1856
9/1/2006,hammersmith and fulham,417455,E09000013,328,1975
10/1/2006,hammersmith and fulham,417621,E09000013,323,2108
11/1/2006,hammersmith and fulham,412029,E09000013,347,2032
12/1/2006,hammersmith and fulham,402320,E09000013,362,1886
1/1/2007,hammersmith and fulham,407093,E09000013,284,2176
2/1/2007,hammersmith and fulham,422518,E09000013,295,1637
3/1/2007,hammersmith and fulham,443098,E09000013,362,1870
4/1/2007,hammersmith and fulham,454434,E09000013,307,1914
5/1/2007,hammersmith and fulham,460662,E09000013,347,2008
6/1/2007,hammersmith and fulham,470556,E09000013,397,1868
7/1/2007,hammersmith and fulham,485738,E09000013,391,1906
8/1/2007,hammersmith and fulham,502895,E09000013,386,1794
9/1/2007,hammersmith and fulham,512596,E09000013,296,1982
10/1/2007,hammersmith and fulham,519192,E09000013,270,2030
11/1/2007,hammersmith and fulham,510196,E09000013,259,1836
12/1/2007,hammersmith and fulham,500711,E09000013,182,1701
1/1/2008,hammersmith and fulham,487907,E09000013,187,1913
2/1/2008,hammersmith and fulham,494452,E09000013,177,1791
3/1/2008,hammersmith and fulham,500204,E09000013,160,1703
4/1/2008,hammersmith and fulham,486032,E09000013,182,1809
5/1/2008,hammersmith and fulham,484647,E09000013,142,1833
6/1/2008,hammersmith and fulham,478043,E09000013,116,1881
7/1/2008,hammersmith and fulham,485893,E09000013,153,1843
8/1/2008,hammersmith and fulham,487355,E09000013,138,1810
9/1/2008,hammersmith and fulham,474370,E09000013,97,1756
10/1/2008,hammersmith and fulham,456204,E09000013,115,1993
11/1/2008,hammersmith and fulham,427747,E09000013,81,1938
12/1/2008,hammersmith and fulham,436520,E09000013,78,1763
1/1/2009,hammersmith and fulham,437667,E09000013,71,1937
2/1/2009,hammersmith and fulham,431609,E09000013,63,1619
3/1/2009,hammersmith and fulham,408519,E09000013,90,1987
4/1/2009,hammersmith and fulham,413985,E09000013,87,1916
5/1/2009,hammersmith and fulham,412346,E09000013,129,1892
6/1/2009,hammersmith and fulham,413659,E09000013,156,1952
7/1/2009,hammersmith and fulham,420388,E09000013,209,1957
8/1/2009,hammersmith and fulham,441605,E09000013,230,1795
9/1/2009,hammersmith and fulham,459258,E09000013,243,1824
10/1/2009,hammersmith and fulham,459307,E09000013,196,2027
11/1/2009,hammersmith and fulham,459311,E09000013,205,1831
12/1/2009,hammersmith and fulham,467825,E09000013,239,1694
1/1/2010,hammersmith and fulham,484953,E09000013,184,1648
2/1/2010,hammersmith and fulham,490933,E09000013,153,1648
3/1/2010,hammersmith and fulham,486871,E09000013,203,1923
4/1/2010,hammersmith and fulham,488087,E09000013,203,2100
5/1/2010,hammersmith and fulham,493877,E09000013,197,2051
6/1/2010,hammersmith and fulham,507768,E09000013,242,2121
7/1/2010,hammersmith and fulham,516558,E09000013,278,2165
8/1/2010,hammersmith and fulham,527536,E09000013,227,1946
9/1/2010,hammersmith and fulham,529332,E09000013,235,1993
10/1/2010,hammersmith and fulham,516386,E09000013,193,2046
11/1/2010,hammersmith and fulham,498875,E09000013,183,2078
12/1/2010,hammersmith and fulham,485906,E09000013,191,1833
1/1/2011,hammersmith and fulham,485394,E09000013,181,2019
2/1/2011,hammersmith and fulham,489560,E09000013,181,1744
3/1/2011,hammersmith and fulham,501662,E09000013,233,2086
4/1/2011,hammersmith and fulham,517488,E09000013,234,1942
5/1/2011,hammersmith and fulham,529410,E09000013,204,2123
6/1/2011,hammersmith and fulham,531488,E09000013,209,2068
7/1/2011,hammersmith and fulham,521991,E09000013,247,2031
8/1/2011,hammersmith and fulham,520571,E09000013,266,1966
9/1/2011,hammersmith and fulham,525124,E09000013,233,1862
10/1/2011,hammersmith and fulham,534270,E09000013,244,1916
11/1/2011,hammersmith and fulham,538787,E09000013,253,1995
12/1/2011,hammersmith and fulham,527140,E09000013,206,1923
1/1/2012,hammersmith and fulham,509472,E09000013,185,1802
2/1/2012,hammersmith and fulham,518105,E09000013,155,1787
3/1/2012,hammersmith and fulham,530217,E09000013,225,1958
4/1/2012,hammersmith and fulham,554482,E09000013,232,1896
5/1/2012,hammersmith and fulham,552495,E09000013,209,2048
6/1/2012,hammersmith and fulham,568853,E09000013,220,1875
7/1/2012,hammersmith and fulham,580568,E09000013,265,1938
8/1/2012,hammersmith and fulham,592532,E09000013,258,1876
9/1/2012,hammersmith and fulham,588824,E09000013,222,1839
10/1/2012,hammersmith and fulham,603876,E09000013,213,1917
11/1/2012,hammersmith and fulham,594073,E09000013,216,1866
12/1/2012,hammersmith and fulham,611487,E09000013,196,1747
1/1/2013,hammersmith and fulham,601380,E09000013,213,1702
2/1/2013,hammersmith and fulham,618330,E09000013,166,1530
3/1/2013,hammersmith and fulham,616967,E09000013,202,1548
4/1/2013,hammersmith and fulham,610841,E09000013,221,1552
5/1/2013,hammersmith and fulham,619405,E09000013,225,1654
6/1/2013,hammersmith and fulham,608411,E09000013,251,1553
7/1/2013,hammersmith and fulham,626507,E09000013,342,1635
8/1/2013,hammersmith and fulham,625932,E09000013,306,1581
9/1/2013,hammersmith and fulham,656485,E09000013,306,1574
10/1/2013,hammersmith and fulham,663808,E09000013,258,1738
11/1/2013,hammersmith and fulham,663613,E09000013,254,1737
12/1/2013,hammersmith and fulham,666670,E09000013,269,1539
1/1/2014,hammersmith and fulham,666572,E09000013,289,1595
2/1/2014,hammersmith and fulham,682454,E09000013,207,1323
3/1/2014,hammersmith and fulham,681088,E09000013,186,1515
4/1/2014,hammersmith and fulham,691362,E09000013,253,1574
5/1/2014,hammersmith and fulham,696569,E09000013,240,1793
6/1/2014,hammersmith and fulham,713339,E09000013,277,1649
7/1/2014,hammersmith and fulham,740943,E09000013,288,1624
8/1/2014,hammersmith and fulham,762631,E09000013,296,1655
9/1/2014,hammersmith and fulham,773678,E09000013,233,1632
10/1/2014,hammersmith and fulham,763041,E09000013,232,1792
11/1/2014,hammersmith and fulham,746424,E09000013,182,1878
12/1/2014,hammersmith and fulham,735096,E09000013,187,1722
1/1/2015,hammersmith and fulham,732364,E09000013,160,1679
2/1/2015,hammersmith and fulham,735010,E09000013,148,1505
3/1/2015,hammersmith and fulham,743179,E09000013,162,1763
4/1/2015,hammersmith and fulham,751604,E09000013,192,1720
5/1/2015,hammersmith and fulham,763257,E09000013,223,1788
6/1/2015,hammersmith and fulham,770977,E09000013,255,1662
7/1/2015,hammersmith and fulham,772832,E09000013,262,1739
8/1/2015,hammersmith and fulham,780423,E09000013,218,1604
9/1/2015,hammersmith and fulham,779596,E09000013,237,1603
10/1/2015,hammersmith and fulham,766034,E09000013,229,1834
11/1/2015,hammersmith and fulham,762769,E09000013,186,1818
12/1/2015,hammersmith and fulham,771960,E09000013,176,1764
1/1/2016,hammersmith and fulham,770697,E09000013,152,1637
2/1/2016,hammersmith and fulham,773193,E09000013,184,1645
3/1/2016,hammersmith and fulham,765505,E09000013,427,1701
4/1/2016,hammersmith and fulham,778280,E09000013,133,1746
5/1/2016,hammersmith and fulham,774019,E09000013,145,1970
6/1/2016,hammersmith and fulham,778276,E09000013,176,1799
7/1/2016,hammersmith and fulham,759729,E09000013,206,1747
8/1/2016,hammersmith and fulham,749875,E09000013,149,1841
9/1/2016,hammersmith and fulham,730646,E09000013,166,1694
10/1/2016,hammersmith and fulham,720857,E09000013,160,1782
11/1/2016,hammersmith and fulham,723130,E09000013,147,1633
12/1/2016,hammersmith and fulham,736963,E09000013,158,1704
1/1/2017,hammersmith and fulham,755421,E09000013,162,1622
2/1/2017,hammersmith and fulham,764387,E09000013,157,1536
3/1/2017,hammersmith and fulham,751021,E09000013,174,1892
4/1/2017,hammersmith and fulham,773941,E09000013,184,1668
5/1/2017,hammersmith and fulham,755143,E09000013,174,1865
6/1/2017,hammersmith and fulham,755917,E09000013,200,1826
7/1/2017,hammersmith and fulham,751824,E09000013,197,1894
8/1/2017,hammersmith and fulham,781175,E09000013,162,1881
9/1/2017,hammersmith and fulham,758911,E09000013,151,1682
10/1/2017,hammersmith and fulham,750648,E09000013,191,1865
11/1/2017,hammersmith and fulham,741539,E09000013,198,2086
12/1/2017,hammersmith and fulham,742878,E09000013,200,1901
1/1/2018,hammersmith and fulham,724501,E09000013,171,1756
2/1/2018,hammersmith and fulham,711087,E09000013,190,1723
3/1/2018,hammersmith and fulham,728771,E09000013,230,1777
4/1/2018,hammersmith and fulham,710090,E09000013,178,1734
5/1/2018,hammersmith and fulham,712342,E09000013,204,1911
6/1/2018,hammersmith and fulham,712979,E09000013,171,1818
7/1/2018,hammersmith and fulham,736864,E09000013,212,1958
8/1/2018,hammersmith and fulham,738219,E09000013,183,1796
9/1/2018,hammersmith and fulham,730652,E09000013,184,1937
10/1/2018,hammersmith and fulham,738746,E09000013,187,1951
11/1/2018,hammersmith and fulham,728693,E09000013,163,1908
12/1/2018,hammersmith and fulham,733360,E09000013,154,1858
1/1/2019,hammersmith and fulham,722045,E09000013,110,1803
2/1/2019,hammersmith and fulham,718622,E09000013,113,1826
3/1/2019,hammersmith and fulham,718008,E09000013,127,2006
4/1/2019,hammersmith and fulham,713365,E09000013,128,2050
5/1/2019,hammersmith and fulham,713548,E09000013,136,2039
6/1/2019,hammersmith and fulham,712179,E09000013,116,1989
7/1/2019,hammersmith and fulham,722627,E09000013,178,2192
8/1/2019,hammersmith and fulham,729313,E09000013,179,2048
9/1/2019,hammersmith and fulham,733133,E09000013,143,1958
10/1/2019,hammersmith and fulham,720882,E09000013,174,2101
11/1/2019,hammersmith and fulham,718071,E09000013,136,2019
12/1/2019,hammersmith and fulham,725991,E09000013,,1924
1/1/2020,hammersmith and fulham,749337,E09000013,,1839
1/1/1995,haringey,76288,E09000014,226,
2/1/1995,haringey,78901,E09000014,223,
3/1/1995,haringey,78522,E09000014,317,
4/1/1995,haringey,79546,E09000014,244,
5/1/1995,haringey,79374,E09000014,330,
6/1/1995,haringey,79956,E09000014,303,
7/1/1995,haringey,80746,E09000014,255,
8/1/1995,haringey,81218,E09000014,282,
9/1/1995,haringey,82143,E09000014,276,
10/1/1995,haringey,81791,E09000014,307,
11/1/1995,haringey,81130,E09000014,289,
12/1/1995,haringey,81327,E09000014,267,
1/1/1996,haringey,81677,E09000014,225,
2/1/1996,haringey,83073,E09000014,248,
3/1/1996,haringey,82828,E09000014,297,
4/1/1996,haringey,83631,E09000014,256,
